,Questions,Correct,A,B,C,D
640,"How is the body of the jellyfish oxygenated?
",diffusion,osmosis,active transport,diffusion,photosynthesis
641,"What is the deadliest jellyfish in the world?
",Box Jellyfish,Box Jellyfish,Lions Mane Jellyfish,Moon Jellyfish,Sea Nettle
642,"Do adult jellyfish reproduce asexually?
",No,No,Yes,,
643,"Is the wolfs scientific name Canis lupus pallipes?
",False,True,False,,
644,"According to statistics, how are wolves killed today?
",All of these,By people,By hunters and poachers,By poison and areal hunters,All of these
645,"How many different types of wolves including sub-species are there around the world?
",9,Over 100,44,9,3
646,"How long is the female gestation period in wolves?
",63 days,90 days,25 days,63 days,200 days
647,"What is the most amount of wolf pups ever recorded in a litter?
",14 pups,4 pups,5 pups,14 pups,10 pups
648,"At what age does a wolf usually leave its pack?
",2-3 years,5-6 years,2-3 years,1-2 years,3-4 years
649,"Wolves can live in snowy areas at certain times of the year?
",True,False,True,,
650,"Do wolves have a social structure?
",Yes,No,Yes,,
651,"The blue whale is the largest animal, but what is the largest toothed whale on the planet?
",Sperm whale,Cuviers Beaked Whale,Orca,All of these,Sperm whale
652,"What Gorilla is the largest primate on the planet?
",Eastern Lowland Gorilla,Mountain Gorilla,Western Lowland Gorilla,Eastern Lowland Gorilla,Cross River Gorilla
653,"What is the largest living bird of prey on the planet?
",Eurasian Black Vulture,Philippine Eagle,Booted Eagle,Lappet-faced Vulture,Eurasian Black Vulture
654,"What is the largest fish in existence?
",Whale shark,Manta ray,Whale shark,Ocean sunfish,Basking shark
655,"Name the largest mollusk and the largest invertebrate in the world?
",Colossal squid,Giant African snail,North Pacific Giant Octopus,Colossal squid,Giant squid
656,"What is the largest living terrestrial organism on the planet?
",African Bush Elephant,African Forest Elephant,Asian Elephant,African Bush Elephant,Indian Elephant
657,"Approximately how much does a typical female vampire bat weigh?
",1.5 oz.,8 oz.,1.5 oz.,5 oz.,1 lb.
658,"Out of 200 vampire bats, approximately how many have rabies?
",1,5,25,10,1
659,"What is the average lifespan of a vampire bat?
",40-50 years,20-25 years,5-10 years,40-50 years,70-80 years
660,"Where are vampire bats mostly found?
","Mexico, Central America and South America",Australia,"Mexico, Central America and South America",Asia,Africa
661,"Vampire bats have poor eyesight.
",False,False,True,,
662,"Vampire bats can be quite tame, and even friendly to humans.
",True,True,False,,
663,"Vampire bats blood-sucking does not hurt the bitten animal.
",True,False,True,,
664,"A vampire bat will die if it doesnt find blood for how many nights in a row?
",2,2,5,1,7
665,"Do vampire bats ever roost alone?
",Yes,No,Yes,,
666,"How do wolves mark their territory?
",All of these,By urinating,By defecating,By rubbing against objects,All of these
667,"What actor directed and starred in the popular 1990 movie Dances with Wolves?
",Kevin Costner,Sean Connery,Kevin Costner,Mel Gibson,Harrison Ford
668,"What is the largest wolf species on the planet as well as the largest wild representative of the Canidae family?
",Grey wolf,Grey wolf,Polar wolf,Black wolf,Red wolf
669,"Wolf pups are usually born with irises of this color, which changes with time.
",Blue,Black,Golden,Green,Blue
670,"What animal is considered the major enemy of the wolf in the wild, apart from humans?
",Other wolves,Bear,Other wolves,Eagle,None of these
671,"What type of wolf is White Fang from Jack Londons popular novel White Fang?
",Wolf hybrid,Grey wolf,White wolf,Wolf hybrid,Red wolf
672,"Wolves do not wag their tails as dogs do when they are happy.
",False,False,True,,
673,"In what European city is the popular bronze statue Capitoline Wolf located?
",Rome,Madrid,Paris,London,Rome
674,"What animals do wolves generally prefer to feed on?
",Ungulates,Rodents,Birds,Fish,Ungulates
675,"To what continent is the unique Maned Wolf endemic?
",South America,Asia,Africa,South America,Europe
676,"Which animals have the most unique species endemic to Australia?
",Amphibians,Amphibians,Mammals,Insects,Reptiles
677,"Which of these statements about the Australian fauna is true?
",All of these,Australia is the only continent that has more venomous than non-venomous snake species,Two of the five known species of monotremes live in Australia,All of these,Placental mammals are relatively rare in Australia
678,"What animal is the largest macropod and one of Australias heraldic animals?
",Red kangaroo,Pademelon,Red kangaroo,Grey kangaroo,Quokka
679,"What kind of animal is the Spotted wobbegong?
",Fish,Fish,Reptile,Amphibian,Marsupial
680,"What is the common name of the Quoll, a carnivorous marsupial native to Australia and Papua New Guinea?
",Native cat,Native cat,Native rat,Native fox,Native dog
681,"Which of these areas is the Black Salamander endemic to?
",United States,Hawaii,United States,Australia,India
682,"Which of these statements is true about the Western black widow spider?
",It is extremely venomous.,The female always eats the male after mating.,It is extremely venomous.,It is native to Madagascar.,All of these
683,"What type of food does the Lesser Vasa Parrot, also known as Black Parrot, feed on?
",Fruit,Fruit,Insects,All of these,Carrion
684,"How did the Black Mamba snake get its name?
",Because its mouth is black,Because of its color,Because its eggs are black,Because its mouth is black,Because its venom is black
685,"Which of these names refers to the Asian black bear, a close relative of the American black bear?
",All of these,Himalayan black bear,All of these,Tibetan black bear,Moon bear
686,"The Black wolf is actually a color variant of which wolf species?
",Grey wolf,White wolf,None of these,Brown wolf,Grey wolf
687,"The name Lumbriculus variegatus, or blackworm, refers to a few worm species. In what way do they reproduce?
",By regeneration,By parthenogenesis,With eggs,All of these,By regeneration
688,"Which of these statements is true about the Black dog, a ghost-like creature popular in the folklores of the British Isles?
",All of these,It is believed to appear at night.,It is associated with the Devil.,It is considered a portent of death.,All of these
689,"Which of these statements is true about the Black garden ant?
",All of these,Each colony has only one queen.,It is found in Europe.,All of these,It is found in North America and Asia.
690,"Which of these statements is true about the Black Iberian Pig?
",It is indigenous to the Mediterranean.,It is indigenous to the Mediterranean.,It is a rodent.,All of these,It is not actually black.
691,"What animal is is the only strictly-marine herbivorous mammal in the world?
",All of these,Dugong,All of these,Sea pig,Sea cow
692,"This animal is considered a marine mammal because it lives on the sea ice most of the year.
",Polar bear,Polar bear,All of these,Walrus,Polar fox
693,"The Hooded Seal is a marine mammal that populates this geographic area.
",Central and western North Atlantic,North and northeast Pacific,All of these,Central and western North Atlantic,North Indian Ocean
694,"This animal is the heaviest member of its family, and also one of the smallest marine mammals.
",Sea otter,Sea pig,Sea otter,Polar mouse,None of these
695,"Which of these marine mammals matches the description: Very large body, has tusks and whiskers?
",Walrus,Tusked seal,Elephant seal,Walrus,Polar bear
696,"The Humpback Whale, one of the largest marine mammals, feeds in this season.
",Summer,Spring and winter,Winter,Summer,Fall
697,"This extraordinary marine mammal is often considered a whale, but it is actually a dolphin.
",All of these,All of these,Killer Whale,Blackfish,Seawolf
698,"Dolphins are considered some of the most intelligent animals on the planet. How are they classified according to their diet?
",They are carnivores.,They are specialized eaters.,They are carnivores.,They are herbivores.,They are omnivores.
699,"This marine mammal is known as the pilot whale, but it is not actually a whale. What type of animal is it?
",Dolphin,Walrus,Seal,Dolphin,Otter
700,"Which of these animals are among the many marine mammals that use songs for the purposes of communication?
",All of these,All of these,Blue Whale,Humpback whale,Beluga
701,"Translated in English, what does the name of the chinchilla mean?
",Little Chincha,Little Chilean,Little Chincha,Little Chile,Of Chincha
702,"The natural habitat of the Chinchilla is this region in South America.
",The Andes,Tierra del Fuego,The Atacama Desert,The Amazon River basin,The Andes
703,"Which is the wrong statement about chinchilla breeding?
",Chinchillas have a 45-day gestation period.,Chinchilla litters predominately consist of twins.,Chinchillas can breed any time of the year.,Little chinchillas are born furred and with eyes open.,Chinchillas have a 45-day gestation period.
704,"Chinchillas have a wide range of hearing - 5 Hz to 60 kHz
",False,True,False,,
705,"To which chinchilla species do most of the domestic chinchillas belong?
",Chinchilla lanigera,None of these,Chinchilla lanigera,Giant Chinchilla,Chinchilla brevicaudata
706,"Chinchillas are great pets for children - they are animals of very friendly nature and love to be held.
",False,False,True,,
707,"In nature, chinchillas can be found in only one color. Which one is it?
",Grey,Grey,Black,Brown,Beige
708,"Chinchillas should be bathed with warm water at least once a week.
",False,False,True,,
709,"Which of the following should be avoided in the pet chinchillas diet?
",Fresh vegetables,Fresh vegetables,Hay,Water,Raisin
710,"Which of these physiological features does the chinchilla lack?
",The ability to sweat,The ability to sweat,The ability to sneeze,The ability to jump,The ability to swallow
711,"Name the two types of Chinese Crested dogs.
",Hairless and Powderpuff,Water and Runner,Hairless and Hound,Sporty and Spotted,Hairless and Powderpuff
712,"The two types of Chinese Crested dogs are born in separate litters, they cannot come from the same litter.
",False,False,True,,
713,"Which breed group does the Chinese Crested dog belong to?
",Toy,Sporting,Hound,Toy,Non-Sprint
714,"The Chinese Crested dog does not require much exercise.
",True,False,True,,
715,"Which of the following behaviors is not typical for the Chinese Crested dog?
",Pant to keep cool,Pant to keep cool,Bark,Lift a leg to urinate,Wag their tail when happy
716,"The Chinese Crested dog is very timid.
",False,True,False,,
717,"A Chinese Crested dogs ears are not cropped.
",True,False,True,,
718,"The origin of the Chinese Crested dog is unknown, but according to some sources it may have come from which of these places?
",Mexico and Africa,Canada and USA,Thailand and Egypt,Mexico and Africa,Japan and China
