,Questions,Correct,A,B,C,D
466,"What is a combination in chess?
",A sequence of moves leading to an advantage,A sequence of moves leading to zugzwang,A sequence of moves leading to an advantage,A sequence of moves leading to checkmate,A sequence of moves involving a sacrifice
467,"The loss of a single pawn is not enough to lose a chess game.
",False,False,True,,
468,"Which of the following is usually a disadvantage in chess?
",An isolated pawn,A castled king in the opening,A passed pawn,An isolated pawn,A centralized king in the ending
469,"In chess a backwards move is almost always a bad move.
",False,True,False,,
470,"As well as oranges, carrots come in white and pink varieties.
",True,False,True,,
471,"What is the scientific (Latin) name of the wild carrot?
",Daucus carota,Neee wassupdoc,Noctus viseus,Carota carota,Daucus carota
472,"Carrot tops are poisonous to humans, even in small quantities.
",False,True,False,,
473,"Which vitamin is the orange pigment beta-carotene converted to by the human body?
",Vitamin A,Vitamin C,Vitamin A,Vitamin B12,Vitamin E
474,"Eating carrots can improve a persons night vision.
",False,False,True,,
475,"The carrot is thought to have originated from this country.
",Afghanistan,India,Afghanistan,China,Brazil
476,"Parsley is a close relative of the carrot
",True,False,True,,
477,"Which US state hosts a carrot festival in the town that calls itself Carrot Capital of the World?
",California,Texas,Florida,California,Utah
478,"The carrot was outlawed in Holland in the 16th century.
",False,False,True,,
479,"Which country had the highest production of carrots in 2005?
",China,Egypt,China,Russia,USA
480,"Which of the following is not a grape variety used for producing Champagne?
",Cabernet Franc,Pinot Meunier,White Chardonnay,Red Pinot Noir,Cabernet Franc
481,"Which of these remarks about Champagne was made by Sir Winston Churchill in 1918?
","Remember gentlemen, itâ€™s not just France we are fighting for, itâ€™s Champagne!","Gentlemen, in the little moment that remains to us between the crisis and the catastrophe, we may as well drink a glass of champagne.","Remember gentlemen, itâ€™s not just France we are fighting for, itâ€™s Champagne!","In victory, you deserve Champagne, in defeat, you need it.",Some people wanted Champagne and caviar when they should have had beer and hot dogs.
482,"Which Champagne, featured in at least eight Bond movies, does fictional spy James Bond prefer?
",Bollinger,Bollinger,Ruinart,Dom PÃ©rignon,Moet et Chandon
483,"Champagne is usually served in a champagne flute at what temperature?
",7 to 9 Â°C,7 to 9 Â°C,13 to 15 Â°C,10 to 12 Â°C,1 to 5 Â°C
484,"According to her biography, this Hollywood actress once took a bath in 350 bottles of Champagne.
",Marilyn Monroe,Ava Gardner,Katharine Hepburn,Marilyn Monroe,Vivien Leigh
485,"Who directed the movie Champagne, which tells the story of a young woman forced to get a job after her father tells her he has lost all his money?
",Alfred Hitchcock,Ingmar Bergman,Alfred Hitchcock,Martin Scorsese,Woody Allen
486,"Which British band performed the song Champagne Supernova that was included in the album (Whats the Story) Morning Glory?
",Oasis,The Who,Blur,Oasis,The Police
487,"Which of these words is not a term referring to sparkling wine?
",All of these refer to sparkling wine.,cava,All of these refer to sparkling wine.,spumante,sekt
488,"Which of these cocktails includes the following ingredients: Champagne, cognac, raspberry liqueur, lemon juice and fresh raspberries?
",Rose of the Ritz,Gimlet,Marilyn Monroe,Manhattan,Rose of the Ritz
489,"Which process involves rotating of champagne bottles and gradually moving them to a neck-down orientation?
",riddling,none of these,riddling,secondary fermentation,disgorging
490,"When was Pepsi first made?
",1890,1780,1870,1890,1980
491,"Is it true that root beer comes in two forms: alcoholic and soft drink?
",Yes,Yes,No,,
492,"In the mid 1980s Dr. Pepper became exclusively a product of the Coca Cola Company.
",False,True,False,,
493,"What year was Coca-Cola developed?
",1886,1920,1886,1870,1790
494,"Sprite was originally made in Germany.
",True,True,False,,
495,"Mountain Dew was invented in Marion, Virginia and first marketed in Knoxville, Tennessee.
",False,True,False,,
496,"During what war was Fanta developed?
",WW II,WW II,none of these,The Civil War,WW I
497,"What year was 7 Up first marketed as 100% Natural?
",2006,2006,2003,2005,2004
498,"AW Root Beer  inspired a restaurant chain.
",True,True,False,,
499,"What was the first major North American root beer to contain caffeine?
",Barqs,Barqs,Triple XXX,A-Treat,Frostie Root Beer
500,"German Sweet Chocolate is so named because it was created in Germany.
",False,False,True,,
501,"Who is the author of the childrens book Charlie and the Chocolate Factory that revolves around a boy named Charlie Bucket?
",Roald Dahl,A. A. Milne,J. M. Barrie,Roald Dahl,Lewis Carroll
502,"Who is said to have carried chocolate with him on military campaigns?
",Napoleon,Caesar,Napoleon,George Patton,Alexander the Great
503,"Chocolate causes acne.
",False,True,False,,
504,"The mixture of hot cream and melted chocolate is called ganache. What does the French word ganache literally mean in English?
",fool,flower,chocolate,cream,fool
505,"This delectable chocolate dessert is named after fungi rooted out of the ground by pigs.
",Truffles,Nugget,Truffles,Eclairs,Mushrooms
506,"Chocolate is low in caffeine.
",True,True,False,,
507,"Chocolate syrup was used as fake blood in the famous shower scene in the 1960 movie Psycho.
",True,False,True,,
508,"Does white chocolate contain cocoa solids?
",No,No,Yes,,
509,"Which Peanuts cartoon character said, All I really need is love, but a little chocolate now and then doesnt hurt!?
",Lucy,Charlie Brown,Linus,Lucy,Sally
510,"Absinthe was most popular in this country as it was the common beverage among artists and writers in the late 19th and early 20th centuries.
",France,Germany,Italy,England,France
511,"The alcohol content is very high in absinthe. It can be as high as this %.
",85 %,85 %,75 %,65 %,95 %
512,"Absinthe was prohibited in this year, because it was believed to be reason for elevated crime rates.
",1915,1915,1919,1961,1906
513,"The word absinthe comes from ancient Greek and means this.
",Undrinkable,Magical,Hallucinogenic,Undrinkable,Tasty
514,"The active ingredient of absinthe is thujone. It is chemically similar to this psychoactive substance. Scientists also believe that thujone and this substance affect the same brain receptors.
",Tetrahydrocannabinol,Tetrahydrocannabinol,Beta-phenylethylamine,Opium,Codeine Phosphate
515,"Addiction, hyper excitability, and hallucinations were believed to be manifestations of this syndrome, urged by absinthe. People considered that these traits, once acquired from absinthe drinking, became hereditary and could be passed over to their children.
",Absinthism,Downing syndrome,Absinthism,Opitz G/BBB Syndrome,Aspergers syndrome
516,"The Absinthe Drinker and Woman Drinking Absinthe are paintings that immortalise the fame of absinthe. Who is the artist that painted them?
",Picasso,Van Gogh,Monet,Picasso,Dali
517,"As the most ardent consumers of absinthe, the French produced these amounts in 1910, just for domestic use.
",36 million liters,15 million liters,11 million liters,10 million liters,36 million liters
518,"When you serve absinthe, you pour it straight over a sugar cube, then add a small portion of water to the glass before tossing it down. After that, you should do this.
",Light it up,Light it up,Pour into another glass,Stir it,Sip it
519,"This is what they call a straight shot of absinthe served over a cube of sugar.
",Van Gogh Crazy,Traditional,Short,Neat,Van Gogh Crazy
520,"The popular casino game Blackjack is known under several different names. Which of the following is NOT one of them?
",Crazy Eights,Twenty-One,Crazy Eights,Vingt-et-un,Pontoon
521,"The first written reference of Blackjack can be found in a short story by this world-famous author.
",Miguel de Cervantes,Hans Christian Anderson,Mark Twain,Victor Hugo,Miguel de Cervantes
522,"In Blackjack, it is crucial for the player not to let neither the dealer nor the other players see his/her cards.
",False,False,True,,
523,"What card combination is called â€œSoft 17â€ in Blackjack?
",An ace valued 11 plus 6 more points from other cards,Two aces,An ace plus a jack,An ace valued 11 plus 6 more points from other cards,An ace valued 1 plus 16 more points from other cards
524,"In Blackjack how is it accepted for a player holding the cards in his/her hand to give a sign to the dealer he/she wants to stand (stay)?
",By sliding the cards under the bet,By scraping the cards against the table,By sliding the cards under the bet,None of these,By placing additional chips next to the bet
525,"When the player â€œsurrendersâ€ in Blackjack, what part of his/her bet does he/she lose?
",One half,One fifth,One half,The whole bet,Two thirds
526,"In casinos where Blackjack dealers must hit on soft 17 the game is substantially more favorable for the player than in casinos where dealers must stand on soft 17.
",False,False,True,,
527,"What is the popular set of optimal rules for playing Blackjack called?
",Basic strategy,Golden rules strategy,Best strategy,Basic strategy,Push strategy
528,"If you see the characters â€œS17â€ printed on a Blackjack table what valuable information do you get about the rules of the game in this casino?
",The dealer stands on soft 17s,Soft 17s are considered eights by the dealer,The dealer surrenders on soft 17s,The dealer doubles on soft 17s,The dealer stands on soft 17s
529,"In the casino version of Blackjack, what is a â€œshoeâ€?
",The container from which cards are dealt,The edge of the playing table,The container from which cards are dealt,The container where the player puts the cards he/she receives,The shape of the playing table
530,"In most U.S. casinos counting the cards even mentally is illegal.
",False,False,True,,
531,"Which of the following versions of Blackjack is most favorable to the player?
",Single deck game,Two-deck game,Eight-deck game,Four-deck game,Single deck game
532,"In Blackjack what card combination is called Blackjack?
",An ace and a card with value 10,Any card combination with total value of 21,An ace and a card with value 10,An ace and a jack,Two aces
533,"If you play Blackjack with handheld cards in a casino, with which one of these non-verbal signs can you tell the dealer you want to â€œhitâ€ (have one more card)?
",Scrape the cards against the table,Scrape the cards against the table,Slide the cards under the bet,Place additional chips on the top of the original bet,Place additional chips next to the original bet
534,"When playing Blackjack in a casino, there are two proper ways to announce your decision after youâ€™ve received a card â€“ either say it aloud or use some of the commonly accepted non-verbal signs.
",False,True,False,,
535,"When is the so-called insurance offered to the player in Blackjack?
",When the dealers exposed card is an ace,When the dealers exposed card is an ace,When the player has reached 20,When the dealers exposed card is 10-valued,When the player has reached 18
