,Questions,Correct,A,B,C,D
752,"The Great Lakes are a group of five large lakes on or near the United States-Canadian border.  This is the largest of the Great Lakes.
",Lake Superior,Lake Michigan,Lake Ontario,Lake Erie,Lake Superior
753,"The name of the deepest lake in the world, Lake Baikal, derives from Tatar Bai-Kul, meaning this.
",Rich Lake,Dark Lake,Great Sea,Great Water,Rich Lake
754,"Arrange the following oceans by their total area, starting with the largest:
",,The Atlantic Ocean,The Pacific Ocean,The Indian Ocean,The Arctic Ocean
755,"he Atlantic Ocean
",The Pacific Ocean,The Indian Ocean,The Arctic Ocean,The Southern Ocean,"2, 1, 3, 5, 4"
756,"The Bay of Pigs is located on the coast of this country.
",Cuba,Jamaica,Greece,Netherlands,Cuba
757,"The Adriatic Sea separates these two peninsulas.
",The Apennine Peninsula from the Balkan Peninsula,The Scandinavian Peninsula from the Balkan Peninsula,The Iberian Peninsula from the Apennine Peninsula,The Balkan Peninsula from the Iberian Peninsula,The Apennine Peninsula from the Balkan Peninsula
758,"The Suez canal connects the Red Sea with this sea.
",The Mediterranean Sea,The Arabian Sea,The White Sea,The Sargasso Sea,The Mediterranean Sea
759,"The Bermuda Triangle is located in this ocean.
",The Atlantic Ocean,The Atlantic Ocean,The Arctic Ocean,The Indian Ocean,The Pacific Ocean
760,"Which one of these rivers is not located in Asia?
",Segura,Mekong,Segura,Huang He,Yangtze
761,"The city of Paris is built on an arc of this river.
",Seine,Danube,Seine,Rhone,Thames
762,"This Tibetan lake is located at the highest altitude.
",Lhagba Pool,Lhagba Pool,Titicaca,Lake Huron,Lake Balaton
763,"Prior to 1989, this county was bordered by three countries that do not exist anymore.
",Poland,Panama,Peru,Poland,Portugal
764,"Which country used to rule vast areas from South America through Africa to East Asia?
",Portugal,Poland,Portugal,Peru,Panama
765,"Which country is divided by a canal connecting the Pacific and Atlantic Oceans?
",Panama,Peru,Poland,Panama,Portugal
766,"The name of which country means Rich Harbour?
",Puerto Rico,Panama,Puerto Rico,Portugal,Peru
767,"Which of these countries is inhabited by the largest number of Muslims?
",Pakistan,Persia,Pakistan,Panama,Poland
768,"Which countrys capital is Lima?
",Peru,Peru,Pakistan,Poland,Portugal
769,"Which is the only mostly Christian country in Asia?
",Philippines,Palau,Philippines,Pakistan,Portugal
770,"Which of the following is not an independent nation?
",Palestine,Palestine,Peru,Panama,Philippines
771,"Which of these countries doesnt exits anymore, but was very powerful in the XVIII and XIX centuries, dominating much of Central Europe?
",Prussia,Persia,Poland,Prussia,Portugal
772,"Which country, situated in todays Iraq and Iran, was a major enemy of the Roman Empire?
",Parthia,Parthia,Persia,Poland,Prussia
773,"In the USA Conservatives are more likely to want gun control than Liberals.
",False,False,True,,
774,"Conservatives in the USA are more likely to favor prayer in school than Liberals.
",True,False,True,,
775,"Liberals in the USA are more concerned about Internet porn distribution than Conservatives.
",False,False,True,,
776,"Conservatives in the USA are pro-choice when it comes to the abortion issue.
",False,False,True,,
777,"Liberals are likely to spend more money on the military than Conservatives.
",False,True,False,,
778,"In the USA, Liberals favor welfare initiatives, such as aid to families with dependent children.
",True,True,False,,
779,"Liberals in the USA are more likely to spend money on education than Conservatives.
",True,True,False,,
780,"Conservatives in the USA believe that local problems, which are common to all states, should be solved at the national level.
",False,True,False,,
781,"Conservatives in the USA are more likely to pass a law cutting taxes to the wealthy than Liberals.
",True,True,False,,
782,"In the USA, Conservatives favor school vouchers.
",True,False,True,,
783,"What is the name of an English shelter, usually free for use by anyone, found in remote mountain areas?
",Bothy,County,Barracks,Bothy,Camper
784,"This is a traditional Japanese inn dating back to the 17th century, nowadays often situated along highways.
",Ryokan,Washi,Ryokan,Tatami,Yokata
785,"What kind of lodging, traditionally constructed in the northern hemisphere, is sometimes called a snow house?
",Igloo,Igloo,Gasthaus,Trailer,Bothy
786,"Name the portable dwelling structure used by nomads during their constant travels in Central Asia.
",Yurt,Yurt,Minshuku,Tipi,Tent
787,"What style of hotel accommodation, developed in Japan by Kurokawa Kisho, features modular plastic quarters?
",Capsule hotel,Capsule hotel,Kisho,Umeda,Cave hotel
788,"What conical tent is constructed by Native Americans, using buffalo hide?
",Tipi,Tert,Yurt,Wigwam,Tipi
789,"The origin of this hotel dates back to the early twentieth century, when the first hotels along highways became popular.
",Motel,Hiretel,Cabin,Kotel,Motel
790,"Which dome-like Native American tent is made by the semi-nomadic tribes of the American West and Southwest?
",Wickiup,Candar,Tipi,Wart,Wickiup
791,"Which term refers to a small, usually sometimes ruined building in the middle of the woods?
",Shack,Shack,Shotgun house,Terraced house,Victorian house
792,"What type of house was built using raw logs, particularly in the early years of United States and Canada?
",Log cabin,Mansion,Log cabin,Raw house,Detached house
793,"McDonalds is named after its founders. Burger King is self-explanatory. Do you know what KFC stands for?
",Kentucky Fried Chicken,Kenneth Fitzgerald Carrington (the founder),Kentucky Fried Chicken,"Keller, Ferguson, Colins (the founders)","Kansas, Fort Cheenook (the place where it was established)"
794,"While surfing the Internet you may be using Cisco networking equipment without even knowing it. But do you know the origin of the name Cisco?
",It was named for San FranCISCO,"The founders where from Colorado, Indiana, South Carolina and Oregon",It was named for San FranCISCO,The founders were named Alain CISse and Erwin COfalka,It stands for Communication and Information Systems COrporation
795,"Nokia is widely known for their mobile phones. What does Nokia mean?
",Its a name of a town in Finland where the company used to have HQ.,"The first mobile phones were made by Kia, so NoKia was meant to hurt the market pioneer.","It doesnt have any meaning, just sounds good.",It means mobile in Swedish.,Its a name of a town in Finland where the company used to have HQ.
796,"What is the origin of the name 3M, the company that makes almost everything?
",Minnesota Mining and Manufacturing,Minnesota Mining and Manufacturing,"McGonagle, McKnight, McNemey were the founders",Me and My Mom (the company was established bu a mother and son duo),"Machines, Materials and Mobiles"
797,"Google is not just a search engine. It is a multinational company. What is the origin of the name?
",Its a misspelling of googol - a number written as 1 followed by one-hundred zeros.,"To google means to do research, to obtain information.","Goo glen is a suburb of Palo Alto, where the company is located.","Gogol is village in Russia, where one of the founders was born.",Its a misspelling of googol - a number written as 1 followed by one-hundred zeros.
798,"Iona is a small island from which Christianity was spread to Scotland and northern England. The island gave name to a company. What does Iona make?
",Integration software,Electronical translation devices,Its a Christian printing house,Trekking shoes,Integration software
799,"Lufthansa is a German air carrier. What is the meaning of the name?
",Luft = air; Hanse = guild (or union.),It means German Airlines.,Luft = air; Hanse = guild (or union.),"It used to be named Luftwaffe, but after the WW II it was changed to erase war associations.",The founders were Gustav LUFTig and HANS von Junkers.
800,"IBM is a computer hardware and software giant. What does its name stand for?
",International Business Machines,International Business Machines,Information Brokering Media,Idaho Brewage Mogul,"Informatio Bene Mentis (Latin, loosly: (new) concepts are good for the intellect)"
801,"Which Far East company name can be translated as three stars?
",Samsung,Sony,Samsung,Daewoo,Mitsubishi
802,"AXA is a French insurance group. What does the name mean?
",Nothing! It was chosen deliberately as AXA is not a word in any known language and is easy to pronounce.,Nothing! It was chosen deliberately as AXA is not a word in any known language and is easy to pronounce.,"Axa was a Belgian comic book hero who had many accidents, but always came out safe.",Antoine Xavier Ancienne was the founder.,"It comes from Latin word laxo, meaning to liberate or to relieve."
803,"What is the origin of the name FIAT?
",Abbreviation of Fabbrica Italiana Automobili Torino,Abbreviation of Fabbrica Italiana Automobili Torino,Fiat in Latin means let it be.,Enzo FIATtori was the founder.,Trattieni il fiato means to hold your breath in Italian - a reference to the beauty of the first model.
804,"You probably have heard of software and hardware. Can you tell what Compuware makes?
",Software that ease the life of IT managers and practitioners,High-end computers,High-tech components for aircraft,Software that ease the life of IT managers and practitioners,Hand-held devices
805,"The British Airways London Eye, which opened in 1999, is what type of structure?
",An observation wheel,An observation wheel,A clock tower,An observatory,A chair lift
806,"Buckingham Palace, the official home of the Queen of England, was built in what year?
",1703,1762,1913,1837,1703
807,"Designed by architect Norman Foster, this building has housed some of Londons most important authorities since 2002.
",City Hall,City Hall,Clarence House,Somerset House,Royal Albert Hall
808,"The design of this London monument, situated near Speakers Corner in Hyde Park, is based on the design of the triumphal arch of Constantine, located in Rome.
",Marble Arch,The Triumphant Arch,Tower 42,Black Gate,Marble Arch
809,"This London building, sometimes referred to as Covent Garden, functions as a performing arts venue.
",The Royal Opera House,Lloyds building,National Gallery,Kensington Palace,The Royal Opera House
810,"This amazing single-roofed structure, located on the Greenwich peninsula in south-east London, was engineered by Buro Happold.
",The Millennium Dome,Lloyds building,The Millennium Dome,Cleopatras Needle,Nelsons Column
