,Questions,Correct,A,B,C,D
507,"Dustin Hoffman was born in 1937 in a Jewish family.
",True,False,True,,
508,"How many children did Dustin Hoffman have with his first wife?
",2,3,2,4,6
509,"While still an aspiring actor in the 50s, Dustin Hoffman befriended this fellow actor, who later also rose to fame.
",Gene Hackman,Robert Redford,Robert Duval,Warren Beaty,Gene Hackman
510,"Dustin Hoffman was born under what sign of the Zodiac?
",Leo,Taurus,Leo,Capricorn,Virgo
511,"What character did Dustin Hoffman play in the film â€˜Little Big Manâ€™?
",a white man raised by Indians,a drug-addict,a hustler and smuggler in New York,a white man raised by Indians,a priest who tries to convert Indians to Christianity
512,"For what 1979 movie did Dustin Hoffman win his fist Oscar?
",Kramer vs. Kramer,Tootsie,Straw Dogs,Midnight Cowboy,Kramer vs. Kramer
513,"Dustin Hoffman, alongside the likes of Robert De Niro and Al Pacino, is known to be a method actor.
",True,True,False,,
514,"In this film Dustin Hoffman portrays a lawyer representing two young men who were molested as children and later murdered their molester.
",Sleepers,Sleepers,Wag the Dog,Finding Neverland,Hero
515,"Dustin Hoffman does not appear in which of the following movies?
",The Squid and the Whale,Wag the Dog,American Buffalo,Moonlight Mile,The Squid and the Whale
516,"Dustin Hoffman was named after Dustin Farnum, the favorite writer of his parents.
",False,True,False,,
517,"Dustin Hoffman won his second Academy Award for his role in â€œRain Manâ€. From what developmental disorder did Hoffmans character suffer?
",Autism,Retrograde amnesia,Dyslexia,Rettâ€™s syndrome,Autism
518,"Marlon Brando received his first Academy Award for Best Actor for his performance in this 1954 movie.
",On the Waterfront,Julius Caesar,Mutiny on the Bounty,On the Waterfront,The Godfather
519,"In what 1954 film did Marlon Brando portray Napoleon Bonaparte?
",Desiree,Desiree,The Young Lions,Napoleon,The Wild One
520,"This 1961 Western is the only movie directed by Marlon Brando. He also portrayed the lead character in the movie.
",One-Eyed Jacks,The Fugitive Kind,The Chase,The Wild One,One-Eyed Jacks
521,"What historical figure did Marlon Brando portray in the 1953 movie Julius Caesar?
",Mark Antony,Julius Caesar,Cassius,Mark Antony,Brutus
522,"Marlon Brando won an Academy Award for Best Actor for his performance in this 1972 movie, but he turned down the award.
",The Godfather,Last Tango in Paris,Mutiny on the Bounty,On the Waterfront,The Godfather
523,"What character did Marlon Brando portray in the 1978 movie Superman?
",Jor-El,Clark Kent,Jor-El,Otis,Lex Luthor
524,"What celebrated film director worked on the 1979 war movie Apocalypse Now, starring Marlon Brando?
",Francis Ford Coppola,Stanley Kubrick,Martin Scorsese,Francis Ford Coppola,Quentin Tarantino
525,"In what 1962 movie did Marlon Brandos character, Lt. Fletcher Christian, deliver the following line: One more order, Mr. Bligh, and Ill have your head on this deck. By Heaven, I swear it!?
",Mutiny on the Bounty,Mutiny on the Bounty,The Young Lions,The Appaloosa,The Missouri Breaks
526,"What was the name of Marlon Brandos character in the 1952 biographical movie Viva Zapata!?
",Emiliano Zapata,Emiliano Zapata,Francisco Indalecio Madero,Pancho Villa,Eufemio Zapata
527,"Marlon Brando starred in the 1957 film Sayonara as Maj. Lloyd Ace Gruver. What does the Japanese word sayonara mean?
",Goodbye,Forever,Love,Goodbye,Impossible
528,"What extraordinary name was given to Jason Lee and Beth Riesgrafs son?
",Pilot Inspektor,Pilot Inspektor,Slick Investor,Swift Decoderr,Concrete Driller
529,"Nicolas Cages son, who was born on October 3, 2005, was named Kal-El. What was he named after?
",A superhero,A superhero,A guitar brand,A dog movie character,A motorcycle
530,"What is the name of Michael Jacksons third child?
",Prince Michael Jackson II,Count Michael Jackson II,King Michael Jackson II,Duke Michael Jackson II,Prince Michael Jackson II
531,"What interesting name was given to actor Rob Morrows daughter from his marriage with actress Debbon Ayer?
",Tu,Tri,Tu,For,Six
532,"Which of these is the name of one of Bob Geldof and Paula Yates daughters?
",All of these,Peaches Honeyblossom,Fifi Trixibell,All of these,Little Pixie
533,"Comedian and illusionist Penn Jillette chose this unusual name for his daughter.
",Moxie CrimeFighter,Trixie FireStarter,Moxie CrimeFighter,Dolly DoubleDecker,Baby MiddleFinger
534,"What interesting name was given to actress and musician Shannyn Sossamons son, born in 2003?
",Audio Science,Computer Science,Video Science,Film Science,Audio Science
535,"Actress Gwyneth Paltrow gave her second child this biblical name.
",Moses,Jesus,Noah,Jeremiah,Moses
536,"Musician Steve Vai gave the name of this element to one of his children.
",Fire,Water,Earth,Air,Fire
537,"How many members were there in Slipknot at the time of the recording of the Iowa album?
",9,8,9,11,10
538,"Some of the dreads on the old dreadlock mask usually worn by Slipknot member Corey Taylor were actually his own.
",True,False,True,,
539,"How long is the nose on the famous Pinocchio style mask, often worn by Slipknots member Chris Fehn?
",About 7 inches,About 20 inches,About 3 inches,About 12 inches,About 7 inches
540,"The sample in Slipknots song Diluted, in which a man says: I dont have time for the living, was taken from what movie?
",Cemetery Man,Buried Alive,Cemetery Man,Man in the Cemetery,Death on the Grave
541,"The members of nu metal band Slipknot bought the rights to the barcode number 742617000027.
",True,True,False,,
542,"How long were the nails on the leather mask worn by Slipknots member Craig?
",6 inches,10 inches,8 inches,6 inches,5 inches
543,"Finish the last line of Slipknots song Wait and Bleed from their album Slipknot:
",e felt the hate rise up in me ,eel down and clear the stone of leaves,wander out where you cant see,...............................................................?,"Inside my shell, I wait and bleed"
544,"Shawn Clown Crahan was one of the first members of Slipknot to wear a strange mask which later became part of their image.
",True,False,True,,
545,"Slipknots member Craig Jones is also known by his nickname - 133 Mz.
",True,True,False,,
546,"Terrence Howard appeared in which of the following television series?
",Picket Fences,Fresh Prince of Bel Air,Law and Order,Picket Fences,Sex in the City
547,"Terrence Howard had a role in the box office bomb Glitter.
",True,False,True,,
548,"What was Camerons profession in the movie Crash?
",TV Director,Actor,TV Director,TV Producer,Reporter
549,"In which one of these biographical movies does Terrence Howard play the lead?
",King of the World,Ray,King of the World,The Jacksons: An American Dream,The OJ SImpson Story
550,"Terrence Howard starred in Torque and Biker Boys.
",False,True,False,,
551,"Terrence Howard played a crazy escaped felon in the movie Big Mommas House.
",True,True,False,,
552,"In which of the following movies did Terrence Howard play a police officer?
",Four Brothers,Animal,Four Brothers,Hustle and Flow,Street Time
553,"What year was Steve Carell born?
",1962,1972,1959,1960,1962
554,"In which film did Steve Carell make his debut?
",Curly Sue,Curly Sue,Biodome,Splash,Bruce Almighty
555,"In the 1990s Steve Carell was writing for this television show.
",The Dana Carvey Show,South Park,The Dana Carvey Show,The Daily Show,Jiminy Glick
556,"Who did Steve Carell marry in the 1990s?
",Nancy Walls,Chelsea Handler,Nancy Walls,Tina Faye,Sarah Silverman
557,"Steve Carell is a graduate of Denison University. Where is its campus located?
","Granville, Ohio","Granville, Ohio","New York City, New York","St. Louis, Missouri","Terre Haute, Indiana"
558,"Which of these parts does Steve Carell usually play on television and in movies?
",News Reporter,Lawyer,Waiter,Fisherman,News Reporter
559,"What was the name of the high school newspaper that Steve Carell worked on?
",The Lions Roar,Daily Lion,Inside the Lions Den,Viking News,The Lions Roar
560,"Steve Carell played the part of Andy in the 40-Year-Old Virgin. Which of the following statements is NOT true about the film?
",Morgan Freeman played the part of Andys boss at the electronic superstore.,Andy collects action figures and his friends refer to his house as Neverland Ranch.,"In the scene where Andy is having his chest hair waxed, Steve Carell really is getting his chest hair removed.",Morgan Freeman played the part of Andys boss at the electronic superstore.,Andys girlfriend works at a We Sell It on Ebay Store.
561,"Steve Carell played the part of Michael Scott in the television series The Office. What type of show is it?
",Mockumentary,Reality,Medical Drama,Soap Opera,Mockumentary
562,"What was the profession of Steve Carells mother?
",Psychiatric Nurse,Drug Counselor,Anthropologist,High School Principal,Psychiatric Nurse
563,"Which of these musicians is the original bassist for Alice in Chains?
",Mike Starr,Mike Starr,John Baker Saunder,Jeff Ament,Mike Inez
564,"Alice in Chains played at the Lollapalooza Festival in 1993.
",True,False,True,,
565,"What year did Layne Staley, the original lead singer of Alice in Chains, die?
",2002,1998,2003,2000,2002
566,"Alice in Chains performed live in the movie Singles.
",True,False,True,,
567,"Alice in Chains lead singer William DuVall was a member of what band prior to joining Alice in Chains?
",Comes With the Fall,Sevendust,Black Label Society,Brian Jonestown Massacre,Comes With the Fall
568,"The Alice in Chains song Rooster is based on singer Layne Staleys uncles experiences in the Vietnam War.
",False,False,True,,
569,"Sting gained popularity as a member of this rock band.
",The Police,Uriah Heep,The Who,Smokie,The Police
570,"What does the name of Somali model and actress Iman mean in Arabic?
",Faith,Queen,River,Sunshine,Faith
571,"In what country was singer and songwriter Shakira born?
",Colombia,Chile,Mexico,Colombia,Lebanon
572,"What other stage name did rapper Eminem adopt?
",Slim Shady,All of these,Soulja Boy,Slim Shady,Dirty Marshall
573,"Football star Edison Arantes do Nascimento is best known by this nickname.
",Pele,Pele,Ronaldinho,Maradona,Kaka
574,"Of what descent is American singer, songwriter and producer Akon?
",Senegalese,Senegalese,Somalian,Ghanaian,Nigerian
575,"What is the stage name of popular English model Katie Price, born Katrina Amy Alexandria Alexis Infield?
",Jordan,Jordan,Giselle,Tyra,Tyrese
576,"What is the real birth name of recording artist and actor Usher?
",Usher,William,Richard,Ulysses,Usher
577,"Of what descent is vocalist and composer Enya?
",Irish,Romanian,Finnish,Irish,Spanish
578,"What is the birth name of American rapper and actress Eve?
",Eve,Eleonore,Eveline,Emily,Eve
579,"Which city is the capital of Denmark?
",Copenhagen,Stockholm,Oslo,Copenhagen,Odense
580,"All Scandinavian countries have a cross on their flags. What colors are the cross and the background of the Danish flag?
",a white cross on red background,a blue cross on white background,a yellow cross on blue background,a white cross on red background,a large white cross on blue background
581,"Hans Christian Andersen is probably the best known Dane. What is he famous for?
",Writing fairy tales,Composing the anthem of the European Union,Writing fairy tales,Sculpting,Being the first man to circumvent the world
582,"Which territory is an autonomous province of Denmark?
",Greenland,Iceland,The Isle of Wight,Spitsbergen,Greenland
583,"Which ethnic group that invaded Britain came from Denmark?
",Jutes,Jutes,Normans,Saxons,Angles
584,"Which country does Denmark share a land border with?
",Germany,Poland,Sweden,Norway,Germany
585,"Which of the following was introduced as the currency of Denmark in 1873?
",Krone (Crown),Krone (Crown),Mark,Danish Pound,Euro
586,"Which of these indoor sports is most popular in Denmark?
",Handball,Volleyball,Handball,Water polo,Basketball
587,"Who is the head of the Danish state?
",The monarch,The prime minister,The monarch,The head of the Danish national church,The president
588,"Which world ranking had Denmark at the top in 2008?
",The least corrupt country,The most competitive economy,The least corrupt country,The highest per capita GDP,The most peaceful country
589,"Which English king was of Danish origin?
",Canute the Great,Canute the Great,Alfred the Great,William the Conqueror,Edred
590,"Which of these is most likely to be Danish?
",Niels Nielsen,Piotr Piotrowski,Olof Olofsson,John Johnson,Niels Nielsen
591,"When was Kellie Pickler born?
","June 28, 1986","September 22, 1986","June 28, 1986","June 28, 1985","March 18, 1984"
592,"What is Kellie Picklers full name?
",Kellie Dawn Pickler,Kellie Dawn Pickler,Kellie Mae Pickler,Kellie Rose Pickler,Kellie Renee Pickler
593,"Where was Kellie Pickler born?
","Albemarle, North Carolina","Albemarle, North Carolina","Nashville, Tennessee","Columbus, Ohio","Topeka, Kansas"
594,"What are Kellie Picklers parents names?
",Cynthia and Clyde,Kathy and Dale,Cynthia and Clyde,Mary and John,Mary and Dean
595,"Which of the following does Kellie Pickler consider the major influence in her life?
",Grandfather,Grandfather,Father,Sister,Mother
596,"In high school, Kellie Pickler was a cheerleader and dancer.
",True,True,False,,
597,"Has Kellie Pickler worked as a waitress?
",Yes,No,Yes,,
598,"What was Kellie Picklers first single?
",Red High Heels,I Wonder,Small Town Girl,Some Hearts,Red High Heels
599,"Helen Hayes Brown, the daughter of a patent office clerk and a part-time butcher, was born in this U.S. city.
","Washington, D.C.",St. Louis,Philadelphia,Scotts Bluff,"Washington, D.C."
