,Questions,Correct,A,B,C,D
1205,"Many sailors have seen the Flying Dutchman, a ship doomed to roam the seas forever. Where did the Flying Dutchman reportedly disappear?
",Cape of Good Hope,Cape of Good Hope,The East Indies,The North Sea,The Atlantic Ocean
1206,"On May 28, 1875, 50 students from the Vicksburg High School heard a lady in distress screaming; Help me in the name of God, the men are hurting me. Since then, hundreds of people have reported hearing the same voice. With which event is this ghostly voice associated?
",The vanishing of  a riverboat,Indian retaliation for the desagration of an Ancient burial ground,The fall of Vicksburgh during the Civil War,The vanishing of  a riverboat,A student prank
1207,"The Lutz family - famous as the occupants of the infamous Amityville house - told their story to the writer Jay Anson, who turned it into a best-selling book. Later, a movie was made based on the supposed events that took place in this house. James Brolin played the role of the surveyour George Lutz. He became convinced that the film was jinxed. Did he experience his first haunting experience on the film set?
",No,Yes,No,,
1208,"After the battle of Waterloo, General Ney of the French army received a death sentence and was reportedly executed by firing squad on December 7th, 1815. However a gentleman called Peter Ney, who died in the year 1846, claimed to be the General.  It was never proven that he actually was the General. However, many things point towards the truth of his claim. Which of thes is not one of them?
","When he arrived in the US - safe from prosecution - he identified himself as the General, but he was not believed",On the boat to the US he was spotted and recognized by a former soldier under his command,"When he arrived in the US - safe from prosecution - he identified himself as the General, but he was not believed",A famous New York handwriting specialist identified his writing as that of the general,He had surprising knowledge of the family background and the military
1209,"This place is haunted by a man,who was brutally murdered. During his lifetime he reportedly participated in seances to contact his dead son, William. The Dutch Queen Wilhelmina encountered this person in the middle of the night, when she was staying at what place?
",The White House,The Tower of London,The White House,Edinburgh Castle,Ewloe Castle
1210,"This entity has been haunting the same area for over 260 years. In this period it has been witnessed 2,000 times. One of the famous eye witnesses - former Spanish King Joseph Bonaparte - saw this flying creature while out hunting. One popular theory is that the creature is the very essence of evil, embodied. What is the name of this creature?
",Jersey Devil,Jersey Devil,Owlman,Mothman,Chupacabra
1211,"Tower Green - part of the Tower of London complex - is frequented by the ghost of Lady Salisbury. According to witnesses the last moments of her life are re-enacted in this part of the infamous Tower where she met her doom. How did lady Salisbury die?
",She was axed to death,She climbed up  jumped from the Tower,She was murdered by rebels,She was axed to death,She was executed by beheading
1212,"Every year in Yatesville, Georgia there is a celebration of chitlins, called the Chitlin Hoedown.  What exactly are chitlins?
",Pigs intestines,Bull testicles,Sheep eyes,Cow brains,Pigs intestines
1213,"Elvis Presley, often referred to as the King of Rock and Roll, was born in which southern state?
",Mississippi,Mississippi,Alabama,Tennessee,North Carolina
1214,"This country music singer known for his songs about family and religion, had his most success with song writing.  Writing songs such as Forever and Ever Amen by Randy Travis, When You Say Nothing At All by Keith Whitley and Love Can Build a Bridge by the Judds.  Who is this singer/songwriter?
",Paul Overstreet,Paul Overstreet,Mark Chestnutt,Alan Jackson,George Strait
1215,"In 1897, American scientist John Jacob Abel was able to isolate which of the following?
",adrenaline,cocaine,adrenaline,ACTH,human growth hormone
1216,"Approximately how much whole milk does it take to make one gallon of ice cream?
",12 pounds,10 pounds,21.2 pounds,4.5 pounds,12 pounds
1217,"Which blood constituent is involved in the formation of blood clots but has a shelf-life of only 5 days?
",platelets,platelets,red blood cells,plasma,white blood cells
1218,"Who was originally selected to play Leo Bloom in the 1968 comedy film The Producers written by Mel Brooks?
",Dustin Hoffman,Zero Mostel,Dustin Hoffman,Jimmy Broderick,Luther Adler
1219,"Rudolph Walter Wanderone Jr. was a famous player in what sport?
",pool,thoroughbred racing,professional wrestling,pool,football
1220,"In what year did the Catholic Church split with the Orthodox Church?
",1054,1645,1054,33,1491
1221,"The line There is no Y in Egypt comes from which movie?
",Five Graves to Cairo,Five Graves to Cairo,The Desert Fox,Casablanca,The Battle of El Alamein
1222,"This American actor appeared in the first X-Rated movie to be nominated for an Academy Award. His  brother wrote the songs Wild Thing and Angel of the Morning. Two of his children are actors. Who is he?
",Jon Voight,Robert Duval,John Ford Coley,Dustin Hoffman,Jon Voight
1223,"This TV series, which aired in 1982-1983, starred Sarah Jessica Parker, Jami Gertz, Tracy Nelson, and Amy Linker.
",Square Pegs,Mr. Novak,Square Pegs,Room 222,"Welcome Back, Kotter"
1224,"Alexander Reid, a famous Scottish art dealer, lived with the Van Gogh brothers for over a year and was given two original Van Goghs as a farewell gift. He quickly sold both of them for five pounds. Why?
",His father thought they were terrible,His father thought they were terrible,They were drawings not paintings,He thought they were terrible,They were actually painted by Theo not by Vincent
1225,"The Five Positions, which are the basis of ballet, as well as the starting and ending points for ballet movements, were finally established by Pierre Rameau in what year?
",1725,1800,1589,1725,1900
1226,"This tragedy, written by  Shakespeare, is often referred to as The Scottish Play by actors, as it was believed that using its actual name in theatre would bring bad luck.
",Macbeth,Hamlet,The Merry Wives of Windsor,Macbeth,Othello
1227,"An early version of this instrument was invented by Bartolomeo Cristofori of Florence, who was employed by the Medici family.
",The piano,The piano,The crane,The steam drill,The plow
1228,"The Potemkin Villages were fake settlements, erected at the direction of Russian minister Grigori Potemkin, to impress which monarch?
",Catherine the Great,Louis XIV,Peter the Great,Louis XVI,Catherine the Great
1229,"In 1952, this Republican Senator was awarded the Distinguished Flying Cross, for his service as an aerial photographer and tail gunner during World War II.
",Joseph McCarthy,Joseph McCarthy,Lyndon Johnson,Robert Taft,James Watson
1230,"This ritual is part of the traditions and culture of the Minoan civilization, discovered by archaeologist Sir Arthur Evans.
",Bull-leaping,Fire-dancing,Cockfighting,Bull-leaping,None of these
1231,"The term Jomon refers to a historical period in the development of which country?
",Japan,Greece,Brazil,Egypt,Japan
1232,"Which of these statements about Albert Einstein is not true?
",He wrote the Philosophiae Naturalis Principia Mathematica,He was awarded the 1921 Nobel Prize for Physics,He formulated the theory of relativity,He took Swiss citizenship in 1901,He wrote the Philosophiae Naturalis Principia Mathematica
1233,"The word algorism, which comes from the name of Persian mathematician al-Khwarizmi, refers to which of these?
",The rules of performing arithmetic using the decimal system for representing numbers,A binary numeral system where two successive values differ in only one digit,None of these,The rules of performing arithmetic using the decimal system for representing numbers,A numeral system that uses the digits 0 to 7
1234,"The Hebrew word kosher , often translated as clean, refers to what kind of food?
",That is fit for consumption according to the Books of Leviticus,That contains no red meat,That has been blessed before processing,That is fit for consumption according to the Books of Leviticus,That contains no pork products
1235,"Sunset Boulevard is perhaps one of the greatest movies made about the movies.  It stars a very young handsome William Holden and the one and only Gloria Swanson as Norma Desmond, a reclusive enigmatic silent film star.  It also starred a famous director of the silent era, who played her butler/ex-husband.  Can you pick him from the list?
",Erich von Stroheim,Fritz Lang,Erich von Stroheim,Desmond Taylor,D. W. Griffith
1236,"In 1963, Frederico Fellini made a classic film about a harried movie director who had lost his inspiration.  Can you name it?
",8 1/2,le Dolce Vita,La Strada,Blow Up,8 1/2
1237,"The Bad and the Beautiful (1952) had an all star cast by an all star director, Vincente Minelli.  It was nominated for six Oscars, but only one of the actors won.  Can pick the name of the actor and the category they won for?
","Gloria Grahame, Best Actress in a Supporting Role","Gloria Grahame, Best Actress in a Supporting Role","Gilbert Roland, Best Actor in a Supporting Role","Vincente Minelli, Best Director","Kirk Douglas, Best Actor in a Leading Role"
1238,"For the 1954 rendition of A Star is Born, both James Mason and Judy Garland were nominated for Oscars in the tops spots â€“ Best Actor in a Leading Role and Best Actress in a Leading Role.
",True,True,False,,
1239,"Hailed as a trash masterpiece and directed by Vincente Minelli, Two Weeks In Another Town is the story about how hard it is to make quality films in Hollywood.  Who played the main character, Jack Andrus?
",Kirk Douglas,Edward G. Robinson,Barry Sullivan,Dick Powell,Kirk Douglas
1240,"This film written and directed by Preston Sturgess deals with a director of escapist films, who goes looking for escape.
",Sullivans Travels,My Travels with Charley,The Day of the Locusts,A Place in the Sun,Sullivans Travels
1241,"Which ancient language is often referred to as the the mother of all languages?
",Sanskrit,Sanskrit,Tamil,Latin,Hebrew
1242,"Which of these commercial organisations was founded in 1947?
",Indian Railways,Microsoft,Indian Railways,Intel,China Petroleum
1243,"In which European city is the headquarters of Interpol located?
",Lyon,Geneva,London,Lyon,Paris
1244,"In which layer of the atmosphere do artificial satellites operate?
",Low Earth Orbit,Medium Earth Orbit,Elliptic Orbit,Low Earth Orbit,High Earth Orbit
1245,"Which of the following languages is not an official language of the United Nations?
",German,Chinese,Spanish,German,Russian
1246,"What does the term Fourth Estate refer to?
",Press,Judiciary,Backward country,Parliament,Press
1247,"How long does it take for moonlight to reach the Earth?
",Less than 3 seconds,About 8 minutes,About 3 minutes,Less than 3 seconds,About 30 seconds
1248,"Who was Lydia Litvyak?
",The top female fighter ace of World War II,The top female fighter ace of World War II,The first female to get an engineering degree in the USA,The first Polish woman chief of state,The inventor of the silicon chip
1249,"Who was Leonardo da Vincis art teacher?
",Andrea del Verrocchio,Fra Luca Paccioli,Titian,Andrea del Verrocchio,Giotto di Bondone
1250,"Who is widely regarded as the father of British Secret Service?
",Daniel Defoe,Sir Richard Burton,Christopher Marlowe,Daniel Defoe,"Edward Ames, Duke of Harrington"
1251,"He was first sail the length of the Amazon River and it was on this voyage that the Amazon got its name.
",Francisco de Orellana,Francisco de Orellana,Pascal,Francisco Pizarro,de Gassett
1252,"He invented the idea of an ATM in the late 1930s and persuaded what is now Citicorp to give it a trial.
",Luther George Simjian,Luther George Simjian,James Goodfellow,Allen Bred,John Shepherd-Barron
