,Questions,Correct,A,B,C,D
1403,"Three actors actually have played the part of Dr. Trapper John McIntyre in all the M*A*S*H TV and film adaptations.
",True,True,False,,
1404,"Why did actor Wayne Rogers leave M*A*S*H and his character Trapperâ€ John after only the third season of the show?
",He had originally been offered equal billing to Hawkeye.,He needed more time with his family.,He had originally been offered equal billing to Hawkeye.,He had a better job offer.,He had medical issues.
1405,"Initially Wayne Rogers wanted to play not Trapper John but the Hawkeye character in the M*A*S*H series but he was turned down on that part.
",False,True,False,,
1406,"In the M*A*S*H TV series, what did Trapper give to camp clerk Radar to give to Hawkeye in lieu of a goodbye letter because Hawkeye was away in Tokyo when Trapper left for home?
",A kiss on the cheek,A beer,A kiss on the cheek,A handshake,A lucky stethoscope
1407,"Wayne Rogers was sued by M*A*S*H producers for breach of contract for leaving the show.
",True,False,True,,
1408,"What was the name of the last episode in which Dr. Trapper John McIntyre appeared in the M*A*S*H series?
","Abyssinia, Henry","Abyssinia, Henry","Goodbye, Farewell and Amen",White Gold,Big Mac
1409,"What year did the television comedy-drama show  The Wonder Years first hit the airwaves ?
",1988,1985,1989,1988,1986
1410,"The voice of Kevin Arnold as an adult was narrated every episode. The narrator would explain to the viewers about his growing up and his experiences in life. What actor provided the voice of Kevin Arnold on the show â€œThe Wonder Yearsâ€?
",Daniel Stern,Daniel Stern,Howard Stern,Bob Saget,Richard Dreyfuss
1411,"What was the name of the theme song of the popular 80s television show â€œThe Wonder Yearsâ€?
",With a Little Help from My Friends,Happy Together,With a Little Help from My Friends,You Are So Beautiful,Life Goes On
1412,"David Schwimmer from the television show â€œFriends played Michael (Karen Arnolds boyfriend and later husband) on the hit television show The Wonder Years.
",True,False,True,,
1413,"What actress played Waynes high school girlfriend Delores on the hit television show â€œThe Wonder Yearsâ€?
",Juliette Lewis,Paula Marshall,Julie Condra,Crystal McKellar,Juliette Lewis
1414,"Winnie started dating an 8th grader while Kevin was dating Becky Slater. What is the name of the 8th grader that Winnie was seeing on the show â€œThe Wonder Yearsâ€?
",Kirk McCray,Kirk McCray,Jason Hervey,Paul Pfeiffer,Dave Shafter
1415,"Screech from the show â€œSaved By the Bell was also seen on the hit TV series â€œThe Wonder Years.
",True,False,True,,
1416,"What was the name of the junior high school that Kevin and Paul attended on the great television show â€œThe Wonder Years â€œ?
",Robert F. Kennedy Junior High School.,Robert F. Kennedy Junior High School.,Martin Van Buren Junior High School,Washington Junior High School,Lincoln Junior High School
1417,"Who portrayed Jack Arnold (Kevinâ€™s father) on the popular television show â€œThe Wonder Yearsâ€?
",Dan Lauria,Bobby Henderson,Josh Saviano,Robert Picardo,Dan Lauria
1418,"What year did the comedy-drama show â€œThe Wonder Years leave the airwaves?
",1993,1994,1993,1996,1988
1419,"What year did the television show Whats Happening!! first hit the airwaves?
",1976,1979,1978,1976,1975
1420,"Who played Mama on the television show Whats Happening!!?
",Mabel King,Nell Carter,Shirley Hemphill,Mabel King,Regina King
1421,"The show Whats Happening!! was loosely based on which movie released in 1975?
",Cooley High,Ebony Eyes,Cleopatra Jones,Cooley High,Shaft
1422,"Martin Lawrence starred in the hit sitcom Whats Happening Now!! in 1987.
",True,True,False,,
1423,"What was Reruns last name on the show Whats Happening!!?
",Stubbs,Stubbs,Fudgeman,Cakeeater,Chubbs
1424,"On the show Whats Happening!! the gang hung out at what diner?
",Robs Place,Robs Place,Airline Diner,Mobys,The Buccaneer
1425,"Who played the role of Dee Thomas on the hit television show Whats Happening!!?
",Danielle Spencer,Nia Long,Quinn Cummings,Danielle Spencer,Marla Gibbs
1426,"On the show Whats Happening!!, what was Dwaynes last name?
",Nelson,Brown,Nelson,Koufax,Whitaker
1427,"The hit television show Whats Happening!! was on what television network in the 1970s?
",ABC,ABC,NBC,FOX,CBS
1428,"What year did the show Whats Happening!! first leave the airwaves?
",1979,1979,1999,1978,1980
1429,"Mamas Family started as a skit in the Carol Burnett Show.
",True,False,True,,
1430,"When Mamas Family first started, Vinton Harper had his two children living with him. His sons name was Buzz. What was his daughters name?
",Sonia,Sissy,Daisy,Sonia,Carmen
1431,"On what date did the show Mamas Family debut?
","January 22, 1983","September 14, 1980","October 1, 1978","March 4, 1988","January 22, 1983"
1432,"On Mamas Family, Beverly Archer played the Harpers spinster neighbor who lived with her parents and had a crush on Vint. What was her name?
",Iola Boylan,Iola Boylan,Lucy Conner,Ellen Jackson,Margery Fielding
1433,"Bubba was Thelmas son on the show Mamas Family.
",False,False,True,,
1434,"Did Vinton and Naomi have any children together on the Mamas Family show?
",Yes,No,Yes,,
1435,"What was the name of the womans group that Thelma and Iola belonged to on the show Mamaâ€™s Family?
",The Church Ladies League,The Church Ladies League,The Junior League,The Greater Good,The League of Women Voters
1436,"What was Vints pet name for his wife on Mamas Family?
",Skeeter,He didnt have a pet name for her,Snuggle Bunny,Pooh Bear,Skeeter
1437,"On the Mamaâ€™s Family show, what April Fools trick did mama play on the others one year?
",She tricked them into cleaning up the yard.,She tricked them into cleaning up the yard.,She tricked them into taking her out for supper.,She made a bet with them that she knew they would lose.,She tricked them into getting everything set up for a yard sale.
1438,"What is the main course Boss J.D. Hogg always eats in the Dukes of Hazzard?
",Raw beef liver,Salad,"Chicken, salad, liver, pizza, and beer from the Boars Nest",Big beefy piles of chicken,Raw beef liver
1439,"Who plays Capt. B.J. Hunnicut in the TV series M*A*S*H?
",Mike Farrell,James Johnson,Harry Morgan,Mike Farrell,Bob Denver
1440,"Hy Averback was the voice over the loudspeaker heard on the TV show M*A*S*H.
",True,True,False,,
1441,"What actor played Stanley Zbornak on the sitcom The Golden Girls?
",Herb Edelman,Herb Edelman,Fredrick Van Helton,Charles Winchester,Jeff Davidson
1442,"In the movie The Dukes of Hazzard, what type of car was the General Lee?
",1969 Dodge Charger,1968 Dodge Charger,1962 Pontiac GTO,1967 Chevrolet ElCamino,1969 Dodge Charger
1443,"Who was Lucas Hollingsworth played by when Dorothy married him in The Golden Girls?
",Leslie Nielsen,Johnathan Ackman,Robert DeNiro,Herb Edelman,Leslie Nielsen
1444,"Was the show Saved By The Bell ever called Good Morning Miss Bliss?
",Yes,No,Yes,,
1445,"Don Adams, the voice of Inspector Gadget in the popular cartoon, played the leading character in what 1960s show?
",Get Smart,Get Smart,Mr. Gadget,The Famous Inspector,The Man With The Gadgets
1446,"At the end of the movie Inspector Gadget Brain speaks and his voice is the same as in the cartoon series of the same name?
",False,True,False,,
1447,"What was the first name of Major Burns wife on the show M*A*S*H?
",Louise,Dorothy,Louise,Maria,Ethel
1448,"What is Major Frank Burns home state in the M*A*S*H series?
",Indiana,Michigan,Minnesota,Illinois,Indiana
1449,"What kind of pet did Major Burns from M*A*S*H own when he was a child?
",Canary,Pet Rock,Beagle,Goldfish,Canary
1450,"What field of medicine did Frank Burns specialize in the M*A*S*H series?
",Podiatry,Opthamology,Gynocology,Thoracic Surgery,Podiatry
1451,"In the TV series M*A*S*H, what did Frank leave to Margaret in his will?
",His Clothes,His Dog Tags,His Stethoscope,His Bible,His Clothes
1452,"Frank Burns was a character on M*A*S*H for how many seasons?
",5,6,5,4,3
1453,"TV series Kojak, which ran between 1973 and 1978 on CBS, was set in what major city?
",New York,Philadelphia,San Francisco,Chicago,New York
1454,"This actor, who participated in the prime-time soap opera Knots Landing,  portrayed the character of Kojaks partner, Detective Bobby Crocker, on CBS series, Kojak.
",Kevin Dobson,William Devane,Kevin Dobson,Larry Wilcox,Robert Pine
1455,"What was the name of the 1973 TV movie that made the character of Kojak popular and ultimately led to the TV series Kojak ?
",The Marcus Nelson Murders,Cold Blood,Melendes Murders,3 strikes and youre out,The Marcus Nelson Murders
1456,"This actor, who was often called Demosthenes, played the part of detective Stavros, one of the working partners of Lt. Kojak, on the 1970s TV series, Kojak.
",George Savalas,Dan Frazer,George Savalas,Mark Russell,Vince Conti
1457,"In which precinct of the Manhattan South district did the tough and incorruptible 1970s TV detective, Lt. Kojak work?
",13th precinct,44th precinct,23rd precinct,13th precinct,24th precinct
1458,"Television detective Lt. Kojak is famous for practising this habit, which became his trademark.
",Sucking on lollipops,Smoking cigarettes,Smoking cigars,Smoking a pipe,Sucking on lollipops
1459,"What 1970s Kojak actor portrayed Captain Frank McNeil, who initially was Kojaks partner, but later worked his way up the system and became chief of detectives?
",Dan Frazer,Dan Frazer,Vince Conti,Mark Russel,Kevin Dobson
1460,"What actor played the role of Detective Rizzo from 1974 to 1977 on US detective TV series, Kojak?
",Vince Conti,Johnny Buscaglia,Vince Conti,Joey Papalardo,Vincent Bongitiore
1461,"In March 2005, a remake of the Kojak series debuted on the USA Network. This time, the main character is portrayed by an African-American actor.
",True,True,False,,
1462,"In the animated show Pinky and the Brain by Warner Bros, what company splices the genes that make lab mice Pinky and the Brain so special?
",Acme Labs,Genes Are Us,The Dizzy Knee Labs,Acme Labs,"You Dice Em We Splice Em, Inc."
1463,"Before having a show of their own, Pinky and the Brain appeared in which popular animated TV series?
",Animaniacs,Animaniacs,Merrie Melodies,Tiny Toon Adventures,Looney Tunes
1464,"This famous movie director, known to be a big fan of animated cartoons, was the executive producer of Pinky and the Brain.
",Steven Spielberg,Russell Calabrese,Steven Spielberg,David Letterman,Mike Milo
1465,"The Pinky and the Brain show featured many different writers, but there were only two main staff writers. Name them.
",Alex Boorstein and Tom Sheppard,Bill Braunstein and Eva Almos,Sherri Stoner and  Wendell Morris,Alex Boorstein and Tom Sheppard,Dave Finkle and Dave Fury
1466,"In Pinky and the Brain, which actor gave his voice to the Brain, Pinkys highly intelligent cagemate, who is constantly contemplating a plan for world domination?
",Maurice LaMarche,Maurice LaMarche,Rob Paulsen,Paul Rugg,Noel Blanc
1467,"Which actor voices the animated albino lab mouse Pinky, that is just like the Brain, but appears to be substantially less bright?
",Rob Paulsen,Rob Paulsen,Peter Hastings,Peter LaMarche,Paul Rugg
1468,"The Brain, the more intelligent character of the animated duo, speaks and acts coldly, in a deadpan manner, and never shows any kind of emotion.
",False,False,True,,
1469,"The animated adventures of Pinky and the Brain aired on the WB Television Network from 1995 to 1998, and were created by what two men?
",Tom Ruegger and Peter Hastings,Tom Ruegger and Paul Ruegger,Steven Spielberg and Peter Hastings,Paul Ruegger and Steven Spielberg,Tom Ruegger and Peter Hastings
1470,"Which of these voice actors is not among the many, who lent their voices to the different characters in Pinky and the Brain?
",Jim Carrey,Jim Belushi,John Tesh,Jim Carrey,Rowdy McDowell
1471,"Every episode of Pinky and the Brain ends with the Brain asking one and the same question: Pinky, are you pondering what Im pondering? and Pinky giving a completely irrelevant answer. Which of these was the first answer to this memorable question?
","I think so, Brain, but where are we going to find a duck and a hose at this hour?","Id say, Whoof, the odds of that happening are terribly small, Brain.","I think so, Brain, but where are we going to find a duck and a hose at this hour?","Certainly Brain, Narf, but where do we find a tattoo parlor and a box of corn flakes at this time of night?","I think so, Brain, but why would a turkey go to a tattoo parlor, Narf?"
1472,"In an episode of the Saved by the Bell series, Zach decides he wants to be remembered not as a trouble maker but as a good guy, so he tries rewrite the school song and win the contest. What does he name his song?
",Cool School,Cool School,Schools Cool,School is where the heart is,Theres no place like School
1473,"What is the name of Slaters little sister on the American teen sitcom Saved by the Bell?
",J.B.,D.J.,J.B.,P.J.,C.T.
1474,"What was the name of the teacher who taught Drivers Education in the Saved by the Bell series?
",Mr. Tuttle,Mr. Dewey,Mrs. Cobberstone,Mr. Testeverti,Mr. Tuttle
1475,"In Saved by the Bell, when Zack hurt his knee and had to have surgery, which sport was he playing?
",Basketball,Track,Basketball,Tennis,Volleyball
1476,"In the Saved by the Bell series, Screech discovers a cream that makes acne disappear. What happens when Kelly gets a zit right before homecoming and uses the cream?
",Her face turns maroon.,Her face clears up.,Her face turns maroon.,She gets a rash.,Her face breaks out.
